centreline_id,direction,location,class_type,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 07:00:00,2017-09-07 08:00:00,4
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 06:00:00,2017-09-07 07:00:00,4
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 05:00:00,2017-09-07 06:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 04:00:00,2017-09-07 05:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 03:00:00,2017-09-07 04:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 02:00:00,2017-09-07 03:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 01:00:00,2017-09-07 02:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,19,4,2017-09-07 00:00:00,2017-09-07 01:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 23:00:00,2017-09-07 00:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 22:00:00,2017-09-06 23:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 21:00:00,2017-09-06 22:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 20:00:00,2017-09-06 21:00:00,6
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 19:00:00,2017-09-06 20:00:00,19
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 18:00:00,2017-09-06 19:00:00,51
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 17:00:00,2017-09-06 18:00:00,24
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 16:00:00,2017-09-06 17:00:00,16
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 15:00:00,2017-09-06 16:00:00,6
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 14:00:00,2017-09-06 15:00:00,12
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 13:00:00,2017-09-06 14:00:00,6
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 12:00:00,2017-09-06 13:00:00,8
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 11:00:00,2017-09-06 12:00:00,9
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 10:00:00,2017-09-06 11:00:00,9
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 09:00:00,2017-09-06 10:00:00,13
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 08:00:00,2017-09-06 09:00:00,10
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 07:00:00,2017-09-06 08:00:00,10
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 06:00:00,2017-09-06 07:00:00,11
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 05:00:00,2017-09-06 06:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 04:00:00,2017-09-06 05:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 03:00:00,2017-09-06 04:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 02:00:00,2017-09-06 03:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 01:00:00,2017-09-06 02:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 00:00:00,2017-09-06 01:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 23:00:00,2017-09-07 00:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 22:00:00,2017-09-06 23:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 21:00:00,2017-09-06 22:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 20:00:00,2017-09-06 21:00:00,13
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 19:00:00,2017-09-06 20:00:00,8
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 18:00:00,2017-09-06 19:00:00,18
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 17:00:00,2017-09-06 18:00:00,10
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 16:00:00,2017-09-06 17:00:00,12
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 15:00:00,2017-09-06 16:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 14:00:00,2017-09-06 15:00:00,9
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 13:00:00,2017-09-06 14:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 12:00:00,2017-09-06 13:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 11:00:00,2017-09-06 12:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 10:00:00,2017-09-06 11:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 09:00:00,2017-09-06 10:00:00,9
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 08:00:00,2017-09-06 09:00:00,21
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 07:00:00,2017-09-06 08:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 06:00:00,2017-09-06 07:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 05:00:00,2017-09-06 06:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 04:00:00,2017-09-06 05:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 03:00:00,2017-09-06 04:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 02:00:00,2017-09-06 03:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 01:00:00,2017-09-06 02:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,0,2017-09-06 00:00:00,2017-09-06 01:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 23:00:00,2017-09-06 00:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 22:00:00,2017-09-05 23:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 21:00:00,2017-09-05 22:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 20:00:00,2017-09-05 21:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 19:00:00,2017-09-05 20:00:00,8
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 18:00:00,2017-09-05 19:00:00,10
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 17:00:00,2017-09-05 18:00:00,17
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 16:00:00,2017-09-05 17:00:00,5
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 15:00:00,2017-09-05 16:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 14:00:00,2017-09-05 15:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 13:00:00,2017-09-05 14:00:00,7
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 12:00:00,2017-09-05 13:00:00,5
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 11:00:00,2017-09-05 12:00:00,4
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 10:00:00,2017-09-05 11:00:00,7
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 09:00:00,2017-09-05 10:00:00,12
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 08:00:00,2017-09-05 09:00:00,3
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 07:00:00,2017-09-05 08:00:00,5
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 06:00:00,2017-09-05 07:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 05:00:00,2017-09-05 06:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 04:00:00,2017-09-05 05:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 03:00:00,2017-09-05 04:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 02:00:00,2017-09-05 03:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 01:00:00,2017-09-05 02:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 00:00:00,2017-09-05 01:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 23:00:00,2017-09-06 00:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 22:00:00,2017-09-05 23:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 21:00:00,2017-09-05 22:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 20:00:00,2017-09-05 21:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 19:00:00,2017-09-05 20:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 18:00:00,2017-09-05 19:00:00,8
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 17:00:00,2017-09-05 18:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 16:00:00,2017-09-05 17:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 15:00:00,2017-09-05 16:00:00,1
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 14:00:00,2017-09-05 15:00:00,2
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 13:00:00,2017-09-05 14:00:00,7
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 12:00:00,2017-09-05 13:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 11:00:00,2017-09-05 12:00:00,5
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 10:00:00,2017-09-05 11:00:00,6
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 09:00:00,2017-09-05 10:00:00,6
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 08:00:00,2017-09-05 09:00:00,12
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 07:00:00,2017-09-05 08:00:00,5
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 06:00:00,2017-09-05 07:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 05:00:00,2017-09-05 06:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 04:00:00,2017-09-05 05:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 03:00:00,2017-09-05 04:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 02:00:00,2017-09-05 03:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 01:00:00,2017-09-05 02:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,5,2017-09-05 00:00:00,2017-09-05 01:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 23:00:00,2017-09-05 00:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 22:00:00,2017-09-04 23:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 21:00:00,2017-09-04 22:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 20:00:00,2017-09-04 21:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 19:00:00,2017-09-04 20:00:00,1
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 18:00:00,2017-09-04 19:00:00,6
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 17:00:00,2017-09-04 18:00:00,7
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 16:00:00,2017-09-04 17:00:00,33
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 15:00:00,2017-09-04 16:00:00,38
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 14:00:00,2017-09-04 15:00:00,42
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 13:00:00,2017-09-04 14:00:00,49
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 12:00:00,2017-09-04 13:00:00,47
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 11:00:00,2017-09-04 12:00:00,47
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 10:00:00,2017-09-04 11:00:00,42
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 09:00:00,2017-09-04 10:00:00,35
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 08:00:00,2017-09-04 09:00:00,12
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 07:00:00,2017-09-04 08:00:00,8
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 06:00:00,2017-09-04 07:00:00,4
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 05:00:00,2017-09-04 06:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 04:00:00,2017-09-04 05:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 03:00:00,2017-09-04 04:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 02:00:00,2017-09-04 03:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 01:00:00,2017-09-04 02:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 00:00:00,2017-09-04 01:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 23:00:00,2017-09-05 00:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 22:00:00,2017-09-04 23:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 21:00:00,2017-09-04 22:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 20:00:00,2017-09-04 21:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 19:00:00,2017-09-04 20:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 18:00:00,2017-09-04 19:00:00,3
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 17:00:00,2017-09-04 18:00:00,22
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 16:00:00,2017-09-04 17:00:00,24
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 15:00:00,2017-09-04 16:00:00,29
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 14:00:00,2017-09-04 15:00:00,42
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 13:00:00,2017-09-04 14:00:00,33
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 12:00:00,2017-09-04 13:00:00,50
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 11:00:00,2017-09-04 12:00:00,26
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 10:00:00,2017-09-04 11:00:00,28
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 09:00:00,2017-09-04 10:00:00,13
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 08:00:00,2017-09-04 09:00:00,4
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 07:00:00,2017-09-04 08:00:00,4
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 06:00:00,2017-09-04 07:00:00,2
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 05:00:00,2017-09-04 06:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 04:00:00,2017-09-04 05:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 03:00:00,2017-09-04 04:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 02:00:00,2017-09-04 03:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 01:00:00,2017-09-04 02:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,26,9,2017-09-04 00:00:00,2017-09-04 01:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 23:00:00,2017-09-04 00:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 22:00:00,2017-09-03 23:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 21:00:00,2017-09-03 22:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 20:00:00,2017-09-03 21:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 19:00:00,2017-09-03 20:00:00,3
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 18:00:00,2017-09-03 19:00:00,6
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 17:00:00,2017-09-03 18:00:00,11
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 16:00:00,2017-09-03 17:00:00,13
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 15:00:00,2017-09-03 16:00:00,8
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 14:00:00,2017-09-03 15:00:00,18
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 13:00:00,2017-09-03 14:00:00,15
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 12:00:00,2017-09-03 13:00:00,12
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 11:00:00,2017-09-03 12:00:00,10
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 10:00:00,2017-09-03 11:00:00,7
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 09:00:00,2017-09-03 10:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 08:00:00,2017-09-03 09:00:00,2
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 07:00:00,2017-09-03 08:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 06:00:00,2017-09-03 07:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 05:00:00,2017-09-03 06:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 04:00:00,2017-09-03 05:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 03:00:00,2017-09-03 04:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 02:00:00,2017-09-03 03:00:00,0
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 01:00:00,2017-09-03 02:00:00,5
30099063,Northbound,BAYVIEW ST NB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 00:00:00,2017-09-03 01:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 23:00:00,2017-09-04 00:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 22:00:00,2017-09-03 23:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 21:00:00,2017-09-03 22:00:00,0
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 20:00:00,2017-09-03 21:00:00,2
30099063,Southbound,BAYVIEW ST SB S OF EVERGREEN BRICK WORKS,Cyclists,21,9,2017-09-03 19:00:00,2017-09-03 20:00:00,3
