"BP_LOC_ID","LATITUDE","LONGITUDE","COUNT_ID","MUNICIPALITY","FACILITY_NAME","CNT_LOC_DESCRIPTION","STREET_1","STREET_2","STREET_3","STREET_4","STREET_5","STREET_6","CNT_DESCRIPTION","TEMPERATURE","SKY","FACILITY_TYPE","COUNT_TYPE","FROM_ST_NAME","FROM_ST_DIR","TO_ST_NAME","TO_ST_DIR","COUNT_DATE","COUNT_DOW","CNT_0630","CNT_0645","CNT_0700","CNT_0715","CNT_0730","CNT_0745","CNT_0800","CNT_0815","CNT_0830","CNT_0845","CNT_0900","CNT_0915","CNT_0930","CNT_0945","CNT_1000","CNT_1015","CNT_1030","CNT_1045","CNT_1100","CNT_1115","CNT_1130","CNT_1145","CNT_1200","CNT_1215","CNT_1230","CNT_1245","CNT_1300","CNT_1315","CNT_1330","CNT_1345","CNT_1400","CNT_1415","CNT_1430","CNT_1445","CNT_1500","CNT_1515","CNT_1530","CNT_1545","CNT_1600","CNT_1615","CNT_1630","CNT_1645","CNT_1700","CNT_1715","CNT_1730","CNT_1745","CNT_1800","CNT_1815","CNT_1830","CNT_1845","CNT_1900","CNT_1915","CNT_1930","CNT_1945","CNT_2000","CNT_2015","CNT_2030","CNT_2045","CNT_TOTAL"
20142,42.59638143,-71.35367702,11335,"Chelmsford","Bruce Freeman Rail Trail","Bruce Freeman Rail Trail at Cushing Place","Cushing Place","","","","","","",60,3,"Trail Segment","C","Bruce Freeman Trail","All","Bruce Freeman Trail","All",2013-09-14,"Sa",,,0,0,0,1,1,0,0,1,0,1,3,0,1,2,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,,,,,,,,,22
20142,42.59638143,-71.35367702,11335,"Chelmsford","Bruce Freeman Rail Trail","Bruce Freeman Rail Trail at Cushing Place","Cushing Place","","","","","","",60,3,"Trail Segment","W","Bruce Freeman Trail","All","Bruce Freeman Trail","All",2013-09-14,"Sa",,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2
20142,42.59638143,-71.35367702,11335,"Chelmsford","Bruce Freeman Rail Trail","Bruce Freeman Rail Trail at Cushing Place","Cushing Place","","","","","","",60,3,"Trail Segment","O","Bruce Freeman Trail","All","Bruce Freeman Trail","All",2013-09-14,"Sa",,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4
20196,42.4176589535,-71.1101138592,11336,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",,3,"Street Segment","P","Main Street","All","Main Street","All",2013-09-10,"Tu",,,7,3,4,6,3,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
20196,42.4176589535,-71.1101138592,11336,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",,3,"Street Segment","B","Main Street","All","Main Street","All",2013-09-10,"Tu",,,5,1,2,6,4,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
20196,42.4176589535,-71.1101138592,11337,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",93,1,"Street Segment","P","Main Street","All","Main Street","All",2013-09-11,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,5,8,9,5,6,,,,,,,,,,,,,51
20196,42.4176589535,-71.1101138592,11337,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",93,1,"Street Segment","B","Main Street","All","Main Street","All",2013-09-11,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,2,6,6,3,4,7,,,,,,,,,,,,,39
20196,42.4176589535,-71.1101138592,11338,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",,1,"Street Segment","P","Main Street","All","Main Street","All",2013-09-12,"Th",,,4,4,4,5,6,6,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,24,7,9,16,8,19,8,,,,,,,,,,,,,155
20196,42.4176589535,-71.1101138592,11338,"Medford","Medford Square","Medford Square/Craddock Bridge","Main Street","","","","","","Craddock Bridge",,1,"Street Segment","B","Main Street","All","Main Street","All",2013-09-12,"Th",,,5,2,4,3,7,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,5,1,16,6,,,,,,,,,,,,,80
20197,42.4066246759,-71.1168944836,11339,"Medford","","College Avenue at Boston Avenue (Tufts)","College Avenue","Boston Avenue","","","","","College Avenue in front of Tufts stairs",,3,"Street Segment","P","College Avenue","All","College Avenue","All",2013-09-10,"Tu",,,20,25,35,49,66,77,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,174,79,66,54,65,113,182,,,,,,,,,,,,,1152
20197,42.4066246759,-71.1168944836,11339,"Medford","","College Avenue at Boston Avenue (Tufts)","College Avenue","Boston Avenue","","","","","College Avenue in front of Tufts stairs",,3,"Street Segment","B","College Avenue","All","College Avenue","All",2013-09-10,"Tu",,,8,5,7,14,11,17,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,6,6,10,11,12,19,,,,,,,,,,,,,180
20197,42.4066246759,-71.1168944836,11340,"Medford","","College Avenue at Boston Avenue (Tufts)","College Avenue","Boston Avenue","","","","","College Avenue in front of Tufts stairs",93,1,"Street Segment","P","College Avenue","All","College Avenue","All",2013-09-11,"W",,,21,31,35,46,67,68,41,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,315,98,81,69,81,111,246,,,,,,,,,,,,,1530
20197,42.4066246759,-71.1168944836,11340,"Medford","","College Avenue at Boston Avenue (Tufts)","College Avenue","Boston Avenue","","","","","College Avenue in front of Tufts stairs",93,1,"Street Segment","B","College Avenue","All","College Avenue","All",2013-09-11,"W",,,12,8,6,8,11,17,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,11,12,20,8,16,27,,,,,,,,,,,,,217
20198,42.4205182018,-71.1428153515,11341,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","High Street","All","High Street","All",2013-09-10,"Tu",,,7,4,4,2,4,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,3,3,3,4,6,,,,,,,,,,,,,58
20198,42.4205182018,-71.1428153515,11341,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","High Street","All","High Street","All",2013-09-10,"Tu",,,2,1,1,0,0,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,3,1,3,3,,,,,,,,,,,,,34
20198,42.4205182018,-71.1428153515,11342,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","High Street","All","High Street","All",2013-09-11,"W",,,10,4,16,6,11,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
20198,42.4205182018,-71.1428153515,11342,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","High Street","All","High Street","All",2013-09-11,"W",,,3,1,1,0,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
20198,42.4205182018,-71.1428153515,11343,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","High Street","All","High Street","All",2013-09-12,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,2,10,3,8,4,,,,,,,,,,,,,42
20198,42.4205182018,-71.1428153515,11343,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","High Street","All","High Street","All",2013-09-12,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,1,3,1,2,5,,,,,,,,,,,,,23
20198,42.4205182018,-71.1428153515,11341,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-10,"Tu",,,3,6,2,5,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
20198,42.4205182018,-71.1428153515,11341,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-10,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,9,7,6,7,4,3,,,,,,,,,,,,,48
20198,42.4205182018,-71.1428153515,11342,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-11,"W",,,7,45,28,23,6,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
20198,42.4205182018,-71.1428153515,11342,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-11,"W",,,5,8,12,7,5,10,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
20198,42.4205182018,-71.1428153515,11343,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","P","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-12,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,3,5,1,6,1,,,,,,,,,,,,,34
20198,42.4205182018,-71.1428153515,11343,"Medford","","High Street at Mystic Valley Parkway","High Street","Mystic Valley Parkway","","","","","",,1,"Street Intersection","B","Mystic Valley Parkway","All","Mystic Valley Parkway","All",2013-09-12,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,3,8,2,4,10,,,,,,,,,,,,,41
20189,42.2947565937,-71.2198497355,11344,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",66,2,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","WB",2014-05-08,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,0,1,6,5,4,5,6,3,2,,,,,,,,,39
20189,42.2947565937,-71.2198497355,11344,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",66,2,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-08,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,4
20189,42.2947565937,-71.2198497355,11344,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",66,2,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-08,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,3,2,2,1,2,0,5,,,,,,,,,21
20189,42.2947565937,-71.2198497355,11344,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",66,2,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-08,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,1,0,0,,,,,,,,,4
20189,42.2947565937,-71.2198497355,11344,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",66,2,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-08,"Th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,2,0,0,0,2,0,0,,,,,,,,,10
20189,42.2947565937,-71.2198497355,11345,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",55,3,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","WB",2014-05-04,"Su",,,,,,,,,,,7,23,14,6,16,11,6,5,9,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
20189,42.2947565937,-71.2198497355,11345,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",55,3,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-04,"Su",,,,,,,,,,,3,0,3,0,3,1,2,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
20189,42.2947565937,-71.2198497355,11345,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",55,3,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-04,"Su",,,,,,,,,,,16,6,7,9,2,4,5,2,8,8,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
20189,42.2947565937,-71.2198497355,11345,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",55,3,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-04,"Su",,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
20189,42.2947565937,-71.2198497355,11345,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",55,3,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-04,"Su",,,,,,,,,,,1,3,1,0,2,0,0,1,1,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
20189,42.2947565937,-71.2198497355,11346,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",50,1,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","WB",2014-05-06,"Tu",0,1,0,1,0,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20189,42.2947565937,-71.2198497355,11346,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",50,1,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-06,"Tu",0,2,1,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
20189,42.2947565937,-71.2198497355,11346,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",50,1,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-06,"Tu",0,20,1,1,4,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
20189,42.2947565937,-71.2198497355,11346,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",50,1,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-06,"Tu",0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20189,42.2947565937,-71.2198497355,11346,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",50,1,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-06,"Tu",0,1,7,2,2,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
20189,42.2947565937,-71.2198497355,11347,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",63,3,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","WB",2014-05-06,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,2,3,3,19,9,4,5,3,,,,,,,,,54
20189,42.2947565937,-71.2198497355,11347,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",63,3,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-06,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1,0,0,2,,,,,,,,,6
20189,42.2947565937,-71.2198497355,11347,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",63,3,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-06,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,1,0,1,,,,,,,,,5
20189,42.2947565937,-71.2198497355,11347,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",63,3,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-06,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,1,0,1,1,0,,,,,,,,,7
20189,42.2947565937,-71.2198497355,11347,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",63,3,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-06,"Tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,1,0,2,0,1,2,2,0,0,,,,,,,,,18
20189,42.2947565937,-71.2198497355,11348,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",34,1,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","SB",2014-05-07,"W",0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20189,42.2947565937,-71.2198497355,11348,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",34,1,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-07,"W",0,2,1,3,2,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
20189,42.2947565937,-71.2198497355,11348,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",34,1,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-07,"W",3,12,0,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
20189,42.2947565937,-71.2198497355,11348,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",34,1,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-07,"W",0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20189,42.2947565937,-71.2198497355,11348,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",34,1,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-07,"W",2,1,0,2,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
20189,42.2947565937,-71.2198497355,11349,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",37,2,"Street Intersection","B","Kendrick Street","WB","Kendrick Street","WB",2014-05-08,"Th",0,0,1,2,1,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
20189,42.2947565937,-71.2198497355,11349,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",37,2,"Street Intersection","B","Kendrick Street","EB","Kendrick Street","EB",2014-05-08,"Th",2,2,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
20189,42.2947565937,-71.2198497355,11349,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",37,2,"Street Intersection","B","Hunting Road","NB","Hunting Road","NB",2014-05-08,"Th",23,17,4,3,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
20189,42.2947565937,-71.2198497355,11349,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",37,2,"Street Intersection","B","Hunting Road","SB","Hunting Road","SB",2014-05-08,"Th",0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20189,42.2947565937,-71.2198497355,11349,"Needham","","Kendrick Street at Hunting Road","Kendrick Street","Hunting Road","","","","","Pedestrian count includes joggers",37,2,"Street Intersection","P","Kendrick Street","All","Hunting Road","All",2014-05-08,"Th",4,5,2,1,0,2,4,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","C","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,3,1,3,3,0,0,1,1,1,2,2,1,1,0,0,0,0,0,0,0,,,,,,,,,32
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","B","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,12,7,11,16,25,11,7,6,12,7,14,12,11,7,12,14,26,20,19,32,14,13,43,30,28,36,31,37,49,55,77,57,60,65,60,74,75,62,51,52,56,39,43,27,32,29,20,10,,,,,,,,,1506
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","J","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,4,6,15,9,10,2,1,5,17,8,15,20,4,28,8,8,3,3,13,7,3,3,3,2,3,3,6,6,3,2,6,2,7,3,4,2,2,4,3,2,2,0,3,1,1,4,0,0,,,,,,,,,266
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","S","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,,,1,,,,,,,,,,,,,,,1,1,,,1,,2,,1,1,1,1,,,1,4,2,1,2,5,,2,3,3,1,1,,3,3,1,,,,,,,,,,42
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","P","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,1,2,3,0,0,2,3,0,6,2,4,20,8,21,6,10,7,10,26,12,9,8,13,12,12,9,13,17,25,14,10,11,22,11,11,9,15,15,19,13,4,9,7,10,10,16,0,2,,,,,,,,,469
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","W","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,11,,,,,,,,,,13
20058,42.4488241114,-71.2281670496,11350,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","morning:overcast/light rain,afternoon:clearing",,-99,"Trail Segment","O","Minuteman","All","Minuteman","All",2014-05-10,"Sa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,2,1,1,3,1,2,2,3,2,1,,,,,,,,,,,21
20058,42.4488241114,-71.2281670496,11351,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","",,1,"Trail Segment","C","Minuteman","All","Minuteman","All",2014-05-07,"W",,,0,1,0,0,1,0,1,0,0,4,,,,,,,,,,,1,1,4,4,0,7,2,1,,,,,,,0,0,1,1,0,2,0,1,0,3,1,0,1,1,,,,,,,,,38
20058,42.4488241114,-71.2281670496,11351,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","",,1,"Trail Segment","B","Minuteman","All","Minuteman","All",2014-05-07,"W",,,17,21,23,22,25,25,19,14,17,12,,,,,,,,,,,17,28,17,28,24,26,32,16,,,,,,,40,25,32,20,20,22,41,22,54,60,46,54,54,41,,,,,,,,,914
20058,42.4488241114,-71.2281670496,11351,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","",,1,"Trail Segment","J","Minuteman","All","Minuteman","All",2014-05-07,"W",,,4,6,2,1,1,0,4,5,3,2,,,,,,,,,,,2,2,3,5,3,1,2,1,,,,,,,2,2,2,2,3,6,3,4,4,4,4,2,17,4,,,,,,,,,106
20058,42.4488241114,-71.2281670496,11351,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","",,1,"Trail Segment","S","Minuteman","All","Minuteman","All",2014-05-07,"W",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5
20058,42.4488241114,-71.2281670496,11351,"Lexington","Minuteman Commuter Bikeway","Minuteman Trail - Lexington Depot /  east of Hancock Street / Meriam Street / Station Way","East of Hancock St.","Lexington Ctr.","","","","","",,1,"Trail Segment","P","Minuteman","All","Minuteman","All",2014-05-07,"W",,,2,4,0,1,6,4,8,10,9,21,,,,,,,,,,,13,9,18,5,3,21,9,13,,,,,,,13,12,10,22,15,13,14,4,11,15,15,15,23,18,,,,,,,,,356
